text,label
"Subject: Movie Night on Campus — May 1, 2025. Join us for a free outdoor movie screening on May 1, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Google DataFest 2025 — Applications Open. Hello Developer, DataFest is now accepting applications. Build something impactful and win exciting prizes. Deadline: April 1, 2025.",1
"Subject: Paid Internship — Cybersecurity Division at FAST NUCES. We invite applications from final-year students for a full-time internship starting November. Stipend: PKR 40,000/month.",1
"Subject: Movie Night on Campus — August 1, 2025. Join us for a free outdoor movie screening on August 1, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on June 30, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Movie Night on Campus — June 10, 2025. Join us for a free outdoor movie screening on June 10, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Certification Training — C++ & Flutter. A sponsored training program on C++ is being offered at Netsol Technologies. Certificate provided. Register before April 20, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on August 1, 2025. It had my charger and notebooks. Please contact if found.",0
Subject: Birthday Wishes — Bilal Raza. Wishing a very happy birthday to our dear Bilal Raza! Join us for a small celebration in the common room after evening classes.,0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from April 20, 2025 to November 30, 2025. Visit the portal.",0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from October 15, 2025 to May 31, 2025. Visit the portal.",0
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on April 1, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: Meet Your Candidate — Sara Ahmed for President. Hi everyone, I'm Sara Ahmed and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Meet Your Candidate — Usman Malik for President. Hi everyone, I'm Usman Malik and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Job Alert: Junior QA Engineer at Telenor. A new job matching your profile has been posted on our platform. Required skills: Docker, TensorFlow. CGPA requirement: 3.0+.",1
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 500 only. Seating is limited so come early.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: LUMS Women in Tech Scholarship — Apply Now. The Women in Tech scholarship is open for undergraduate students with financial need and strong academic record. Deadline: August 31, 2025.",1
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Attendance Shortage Warning. Dear Student, your attendance in SE301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by January 31, 2026.",1
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on June 30, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on May 15, 2025. Please DM if found.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective May 31, 2025. Please check the new timings on the portal.",0
"Subject: Job Alert: Junior Software Engineer at Netsol Technologies. A new job matching your profile has been posted on our platform. Required skills: Flutter, TypeScript. CGPA requirement: 3.2+.",1
"Subject: Free Workshop: Git Bootcamp — September 1, 2025. Dear Student, Telenor is hosting a free 2-day workshop on Git for university students. Seats are limited — register now.",1
"Subject: Internship Opening at Taskeen — Apply by May 1, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Data Science. Shortlisted candidates will be contacted for an online test.",1
"Subject: Annual Sports Gala — January 31, 2026. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: Pearl Continental. Date: January 31, 2026. Dress code: formal.",0
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 350 only. Seating is limited so come early.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: June 30, 2025.",1
"Subject: Remote Internship Opportunity — IBM. Dear Applicant, we are offering a remote internship in Natural Language Processing for students in their 5th semester or above. Deadline: August 1, 2025.",1
"Subject: MLH Fellowship — Applications Closing November 30, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: Google NexaThon 2025 — Applications Open. Hello Developer, NexaThon is now accepting applications. Build something impactful and win exciting prizes. Deadline: January 31, 2026.",1
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with Stripe representatives is scheduled for October 15, 2025. Please confirm your attendance.",1
"Subject: Campus Wi-Fi Upgrade Notice. The IT department will be upgrading the campus Wi-Fi infrastructure over the weekend. Expect intermittent connectivity on April 20, 2025.",0
"Subject: Talent Show Auditions — Sign Up Now. The annual talent show auditions are open. Participate in singing, comedy, spoken word, or dance. Last date to register: April 20, 2025.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective February 28, 2026. Please check the new timings on the portal.",0
"Subject: DataFest — Register Before October 15, 2025. Hi Developer, DataFest is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: Machine Learning.",1
"Subject: Electricity Outage — May 1, 2025. Please note that there will be a planned electricity outage on May 1, 2025 from 9 AM to 1 PM due to maintenance work in the main grid.",0
"Subject: Electricity Outage — August 1, 2025. Please note that there will be a planned electricity outage on August 1, 2025 from 9 AM to 1 PM due to maintenance work in the main grid.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on June 30, 2025. Please DM if found.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective May 31, 2025. Please check the new timings on the portal.",0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on April 20, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: September 1, 2025.",1
"Subject: Walk-in Interview — QA Engineer at Arbisoft. You are invited to attend a walk-in interview on March 15, 2025 at Arbisoft office, Lahore. Bring your CV and transcript.",1
"Subject: NexaThon — Register Before October 15, 2025. Hi Developer, NexaThon is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: Computer Vision.",1
"Subject: LUMS Women in Tech Scholarship — Apply Now. The Women in Tech scholarship is open for undergraduate students with financial need and strong academic record. Deadline: September 1, 2025.",1
"Subject: Internship Alert: Cybersecurity Analyst at FAST NUCES. A new internship matching your profile has been posted. Requirements include Git and TypeScript. Last date to apply is May 31, 2025.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Google HackPSX 2025 — Applications Open. Hello Developer, HackPSX is now accepting applications. Build something impactful and win exciting prizes. Deadline: August 31, 2025.",1
"Subject: Job Alert: Junior Cybersecurity Analyst at FAST NUCES. A new job matching your profile has been posted on our platform. Required skills: Git, Linux. CGPA requirement: 3.5+.",1
"Subject: CodeFest — Register Before November 30, 2025. Hi Developer, CodeFest is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 150,000. Theme: Computer Vision.",1
"Subject: National Hackathon — TechStorm. Dear Student, we invite you to participate in TechStorm, hosted by IBM. Solo or team registrations open till November 30, 2025.",1
"Subject: MLH Fellowship — Applications Closing March 15, 2025. The MLH Fellowship is a remote internship alternative for software engineers. Apply now and work with top open-source projects.",1
"Subject: LUMS STEM Leadership Scholarship — Apply Now. The STEM Leadership scholarship is open for undergraduate students with financial need and strong academic record. Deadline: March 15, 2025.",1
"Subject: Certification Training — Python & SQL. A sponsored training program on Python is being offered at LUMS. Certificate provided. Register before May 1, 2025.",1
"Subject: Full-Time Job Opening — IBM Lahore. Dear candidate, we are urgently hiring for the position of Backend Developer. Send your CV to careers@telenor.com.pk before November 30, 2025.",1
"Subject: Certification Training — TensorFlow & Docker. A sponsored training program on TensorFlow is being offered at Turing. Certificate provided. Register before February 28, 2026.",1
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
Subject: Birthday Wishes — Zara Noor. Wishing a very happy birthday to our dear Zara Noor! Join us for a small celebration in the common room after evening classes.,0
"Subject: Graduate Trainee Program — Bytedance 2025. Applications are open for the Bytedance Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by October 15, 2025.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: June 30, 2025.",1
"Subject: Blood Donation Drive — June 10, 2025. The social welfare society is organizing a blood donation camp on June 10, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Annual Sports Gala — March 15, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: HackFest Pro — 48 Hour Build Challenge. Registration is open for HackFest, a 48-hour national hackathon. Theme: Cybersecurity. Last date to register: September 1, 2025.",1
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: Pearl Continental. Date: September 1, 2025. Dress code: formal.",0
"Subject: IdeaHack — Register Before March 15, 2025. Hi Developer, IdeaHack is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 150,000. Theme: UI/UX Design.",1
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by September 1, 2025.",1
"Subject: Interview Invitation — DevOps Engineer at 10Pearls. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on May 31, 2025.",1
"Subject: Free Workshop: Azure Bootcamp — April 20, 2025. Dear Student, Daraz is hosting a free 2-day workshop on Azure for university students. Seats are limited — register now.",1
"Subject: Interview Invitation — Business Analyst at 10Pearls. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on September 1, 2025.",1
"Subject: Industry Workshop Invitation — Foodpanda. You are invited to attend a professional workshop on Mobile Development organized by Foodpanda. Date: June 30, 2025. Venue: Islamabad.",1
"Subject: National Hackathon — IdeaHack. Dear Student, we invite you to participate in IdeaHack, hosted by Techlogix. Solo or team registrations open till April 10, 2025.",1
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Open Source Contributor Program — Microsoft. Microsoft is offering paid open-source contributions for students. Apply by March 15, 2025 with a sample PR or project link.",1
"Subject: Free Workshop: TensorFlow Bootcamp — May 1, 2025. Dear Student, P@SHA is hosting a free 2-day workshop on TensorFlow for university students. Seats are limited — register now.",1
"Subject: Full-Time Job Opening — Turing Lahore. Dear candidate, we are urgently hiring for the position of Full Stack Developer. Send your CV to careers@arbisoft.com before May 31, 2025.",1
"Subject: Internship Alert: Cybersecurity Analyst at Google. A new internship matching your profile has been posted. Requirements include Java and React. Last date to apply is November 30, 2025.",1
"Subject: LUMS Women in Tech Scholarship — Apply Now. The Women in Tech scholarship is open for undergraduate students with financial need and strong academic record. Deadline: May 15, 2025.",1
"Subject: CODEX X Hackathon Invitation. Hi, join us for a 24-hour coding competition on June 30, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Holiday Notice — Kashmir Solidarity Day. The university will remain closed on March 15, 2025 in observance of Kashmir Solidarity Day. All classes and labs are suspended.",0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on June 30, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: CODEX Elite Hackathon Invitation. Hi, join us for a 24-hour coding competition on November 30, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
"Subject: Portal Maintenance Notice — August 31, 2025. The student portal will be under maintenance on August 31, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: September 1, 2025.",1
"Subject: Monthly Newsletter — March 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Internship Opening at Careem — Apply by April 20, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Web Development. Shortlisted candidates will be contacted for an online test.",1
"Subject: HBL Summer Internship 2025 — Applications Open. Hello, HBL is offering a 16-week internship program for BS students in Computer Science and related fields. Apply before June 10, 2025.",1
"Subject: Annual Sports Gala — March 15, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Graduate Trainee Program — FAST NUCES 2025. Applications are open for the FAST NUCES Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by June 30, 2025.",1
"Subject: Free Workshop: Django Bootcamp — June 10, 2025. Dear Student, P@SHA is hosting a free 2-day workshop on Django for university students. Seats are limited — register now.",1
"Subject: Interview Invitation — Data Analyst at Arbisoft. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on September 1, 2025.",1
"Subject: IEEE Programming Contest — Register by May 1, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Google TechStorm 2025 — Applications Open. Hello Developer, TechStorm is now accepting applications. Build something impactful and win exciting prizes. Deadline: June 30, 2025.",1
"Subject: Internship Alert: Research Assistant at 10Pearls. A new internship matching your profile has been posted. Requirements include Linux and AWS. Last date to apply is August 1, 2025.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 15, 2025.",1
"Subject: Aptitude Test Scheduled — Arbisoft. Your application for the Cloud Engineer position has been shortlisted. Aptitude test scheduled for July 15, 2025 at 2:00 PM.",1
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on May 31, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: Job Alert: Junior ML Engineer at Bykea. A new job matching your profile has been posted on our platform. Required skills: FastAPI, SQL. CGPA requirement: 3.5+.",1
"Subject: Open Source Contributor Program — Meta. Meta is offering paid open-source contributions for students. Apply by June 10, 2025 with a sample PR or project link.",1
"Subject: Google Generation Scholarship — Applications Open. Hello, Google is offering scholarships to students from underrepresented backgrounds in CS. Award: USD 1000. Apply by July 15, 2025.",1
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Open Source Contributor Program — Microsoft. Microsoft is offering paid open-source contributions for students. Apply by February 28, 2026 with a sample PR or project link.",1
"Subject: 10Pearls Summer Internship 2025 — Applications Open. Hello, 10Pearls is offering a 10-week internship program for BS students in Computer Science and related fields. Apply before May 1, 2025.",1
"Subject: Fully Funded Fellowship — P@SHA Cybersecurity Program. We are pleased to announce the P@SHA Fellowship for students pursuing Cybersecurity. Covers tuition, stipend, and mentorship.",1
"Subject: Portal Maintenance Notice — August 31, 2025. The student portal will be under maintenance on August 31, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: LUMS Need-Based Support Scholarship — Apply Now. The Need-Based Support scholarship is open for undergraduate students with financial need and strong academic record. Deadline: January 31, 2026.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on April 10, 2025. Renew online or visit the sports office to continue access.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Internship Alert: ML Engineer at Bytedance. A new internship matching your profile has been posted. Requirements include React and Node.js. Last date to apply is October 15, 2025.",1
"Subject: Movie Night on Campus — September 1, 2025. Join us for a free outdoor movie screening on September 1, 2025. Bring your friends and enjoy popcorn under the stars.",0
"Subject: Fee Submission Deadline — May 31, 2025. Dear Student, please submit your semester fee before May 31, 2025 to avoid a late surcharge. Visit the accounts office.",0
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Graduate Trainee Program — P@SHA 2025. Applications are open for the P@SHA Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by April 1, 2025.",1
"Subject: Scholarship Opportunity — Ehsaas 2025. Dear Student, applications for the Ehsaas are now open. Award: PKR 150,000 per semester. Minimum CGPA: 3.0. Apply by July 15, 2025.",1
"Subject: Annual Sports Gala — August 31, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
Subject: Birthday Wishes — Ali Hassan. Wishing a very happy birthday to our dear Ali Hassan! Join us for a small celebration in the common room after evening classes.,0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on May 15, 2025. Please DM if found.",0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on May 31, 2025 in the auditorium. All students are welcome to attend.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: IEEE Programming Contest — Register by September 1, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Job Alert: Junior Mobile Developer at Turing. A new job matching your profile has been posted on our platform. Required skills: MongoDB, Docker. CGPA requirement: 2.8+.",1
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Amazon Summer Internship 2025 — Applications Open. Hello, Amazon is offering a 12-week internship program for BS students in Computer Science and related fields. Apply before June 10, 2025.",1
"Subject: LUMS Women in Tech Scholarship — Apply Now. The Women in Tech scholarship is open for undergraduate students with financial need and strong academic record. Deadline: January 31, 2026.",1
"Subject: Interview Invitation — Frontend Developer at Systems Limited. Dear Applicant, congratulations on clearing the initial screening. You are invited for a technical interview on April 20, 2025.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Portal Maintenance Notice — April 10, 2025. The student portal will be under maintenance on April 10, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Scholarship Opportunity — LUMS Financial Aid 2025. Dear Student, applications for the LUMS Financial Aid are now open. Award: PKR 200,000 per semester. Minimum CGPA: 2.5. Apply by August 1, 2025.",1
Subject: New Food Stall Opening — C Block Lawn. We are excited to announce a new food stall near the C Block lawn. Visit us today and try our deals.,0
"Subject: Annual Sports Gala — June 30, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with Netsol Technologies representatives is scheduled for August 1, 2025. Please confirm your attendance.",1
"Subject: OA Test Link — Bytedance Graduate Trainee. Please complete the online assessment for your application to Bytedance. The test is available until November 30, 2025. Time limit: 90 minutes.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on October 15, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Portal Maintenance Notice — May 15, 2025. The student portal will be under maintenance on May 15, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Blood Donation Drive — April 20, 2025. The social welfare society is organizing a blood donation camp on April 20, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Meeting Request — Career Counseling Session. Dear Student, a career counseling session with FAST NUCES representatives is scheduled for August 31, 2025. Please confirm your attendance.",1
"Subject: Monthly Newsletter — December 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Job Alert: Junior Full Stack Developer at Arbisoft. A new job matching your profile has been posted on our platform. Required skills: TensorFlow, PostgreSQL. CGPA requirement: 3.5+.",1
"Subject: LUMS Women in Tech Scholarship — Apply Now. The Women in Tech scholarship is open for undergraduate students with financial need and strong academic record. Deadline: October 15, 2025.",1
"Subject: Iftar Deal at Campus Dhaba. Dear Students, join us for a special Iftar buffet at Rs. 500 only. Seating is limited so come early.",0
"Subject: CODEX X Hackathon Invitation. Hi, join us for a 24-hour coding competition on May 1, 2025. Open to all CS/SE students. Prizes include internship offers and cash awards.",1
Subject: Birthday Wishes — Usman Malik. Wishing a very happy birthday to our dear Usman Malik! Join us for a small celebration in the common room after evening classes.,0
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: Industry Workshop Invitation — IBM. You are invited to attend a professional workshop on Web Development organized by IBM. Date: August 31, 2025. Venue: Faisalabad.",1
"Subject: Meet Your Candidate — Bilal Raza for President. Hi everyone, I'm Bilal Raza and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: LUMS Merit Excellence Scholarship — Apply Now. The Merit Excellence scholarship is open for undergraduate students with financial need and strong academic record. Deadline: February 28, 2026.",1
"Subject: Holiday Notice — Eid-ul-Adha. The university will remain closed on October 15, 2025 in observance of Eid-ul-Adha. All classes and labs are suspended.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: LUMS Merit Excellence Scholarship — Apply Now. The Merit Excellence scholarship is open for undergraduate students with financial need and strong academic record. Deadline: January 31, 2026.",1
"Subject: Gym Membership Renewal — Action Required. Your campus gym membership expires on March 15, 2025. Renew online or visit the sports office to continue access.",0
"Subject: Graduate Trainee Program — Airlift 2025. Applications are open for the Airlift Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by May 31, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on February 28, 2026. It had my charger and notebooks. Please contact if found.",0
"Subject: IdeaHack — Register Before January 31, 2026. Hi Developer, IdeaHack is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 200,000. Theme: Web Development.",1
"Subject: Job Alert: Junior Full Stack Developer at Amazon. A new job matching your profile has been posted on our platform. Required skills: TypeScript, React. CGPA requirement: 2.8+.",1
"Subject: Google BuildItPK 2025 — Applications Open. Hello Developer, BuildItPK is now accepting applications. Build something impactful and win exciting prizes. Deadline: May 31, 2025.",1
"Subject: Remote Internship Opportunity — Jazz. Dear Applicant, we are offering a remote internship in Cloud Computing for students in their 5th semester or above. Deadline: April 20, 2025.",1
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Free Workshop: C++ Bootcamp — February 28, 2026. Dear Student, Systems Limited is hosting a free 2-day workshop on C++ for university students. Seats are limited — register now.",1
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 200. Please clear the dues before the end of this week.",0
Subject: Lost: Green Water Bottle — Gym Area. Has anyone seen a green Nalgene water bottle in the gym? Please contact me at finder@student.edu.pk if found.,0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on March 15, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: University Cafeteria — This Week's Menu. Dear Students, this week's special includes karahi, biryani, and fresh juices. Cafeteria timings: 8 AM to 8 PM.",0
"Subject: Internship Opening at Meta — Apply by June 30, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Mobile Development. Shortlisted candidates will be contacted for an online test.",1
"Subject: Attendance Shortage Warning. Dear Student, your attendance in CS301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: ACM ICPC 2025 — Registrations Open. Dear Student, ACM ICPC is back. Submit your project by May 31, 2025 and stand a chance to win PKR 50,000 and mentorship.",1
"Subject: Bykea Summer Internship 2025 — Applications Open. Hello, Bykea is offering a 6-week internship program for BS students in Computer Science and related fields. Apply before May 15, 2025.",1
"Subject: Remote Internship Opportunity — Google. Dear Applicant, we are offering a remote internship in Natural Language Processing for students in their 5th semester or above. Deadline: August 31, 2025.",1
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on August 31, 2025 in the auditorium. All students are welcome to attend.",0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from April 20, 2025 to May 31, 2025. Visit the portal.",0
Subject: Exam Schedule Updated — Please Check Portal. The updated midterm exam schedule has been posted on the portal. Please verify your paper timings.,0
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: University Auditorium. Date: April 1, 2025. Dress code: formal.",0
"Subject: Annual Sports Gala — October 15, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 2.8+. Last date: May 15, 2025.",1
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 3.2+. Last date: April 20, 2025.",1
"Subject: Annual Sports Gala — April 20, 2025. Get ready for the Annual Sports Gala! Events include cricket, football, badminton, and table tennis. Register your team at the sports office.",0
"Subject: National Hackathon — BuildItPK. Dear Student, we invite you to participate in BuildItPK, hosted by Careem. Solo or team registrations open till April 10, 2025.",1
"Subject: Internship Alert: Data Analyst at Turing. A new internship matching your profile has been posted. Requirements include Linux and Kubernetes. Last date to apply is May 31, 2025.",1
"Subject: NASA Space Apps 2025 — Registrations Open. Dear Student, NASA Space Apps is back. Submit your project by March 15, 2025 and stand a chance to win PKR 500,000 and mentorship.",1
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from June 10, 2025 to May 31, 2025. Visit the portal.",0
"Subject: Student Council Elections 2025 — Vote Now. Dear Student, cast your vote for your student representative. Voting is open from May 31, 2025 to May 31, 2025. Visit the portal.",0
"Subject: Hiring: ML Engineer — Ignite (Karachi). Ignite is looking for a ML Engineer to join their Cybersecurity team. Fresh graduates are encouraged to apply. Last date: August 31, 2025.",1
"Subject: National Hackathon — DataFest. Dear Student, we invite you to participate in DataFest, hosted by Shopify. Solo or team registrations open till June 10, 2025.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Paid Internship — Blockchain Division at Arbisoft. We invite applications from final-year students for a full-time internship starting May. Stipend: PKR 35,000/month.",1
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: Pearl Continental. Date: May 1, 2025. Dress code: formal.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: October 15, 2025.",1
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: Debate Competition — Student Council Candidates. Watch the candidates debate live on April 10, 2025 in the auditorium. All students are welcome to attend.",0
